user,t,item,feat_0,feat_1
2510,6,3563,3311,14
2510,6,2949,3311,14
2510,6,8936,3311,14
2510,7,4921,1090,15
2510,7,2918,1424,65
2510,8,9691,1327,20
2510,8,1627,1327,20
2510,8,4817,1327,20
2510,8,8159,1327,20
2510,8,7825,1327,20
2510,8,6823,1327,20
6237,0,361,2458,42
6237,1,787,243,0
6237,2,1354,4370,43
6237,3,1599,1752,52
6237,4,1181,1221,43
6237,5,1740,715,29
4876,0,4948,269,14
4876,0,8144,269,14
4876,1,796,703,47
4876,2,8552,2710,20
4876,3,3983,838,38
4876,4,3832,1779,44
4876,5,9323,4358,66
4876,6,6313,269,14
4876,6,1486,269,14
4876,7,8766,37,63
4876,7,8766,37,63
4876,8,9560,948,14
4876,8,1784,2980,9
4876,8,8403,2980,9
4876,9,2038,2053,32
4876,9,2038,2053,32
4876,10,9382,1253,64
4876,11,2323,269,14
4876,11,7251,269,14
4876,11,115,269,14
4876,11,8608,269,45
4876,11,7329,269,14
4876,11,1486,269,14
4876,11,3842,269,14
4876,12,2601,2141,14
4876,13,6342,3377,15
4876,14,9002,1012,8
4876,14,6546,1012,36
4876,15,7997,4254,32
4876,15,7997,4254,32
4876,16,5441,2068,23
4876,17,6531,1177,20
4876,18,8552,2710,20
7818,0,8168,1034,16
7818,1,7953,1034,16
7818,2,2939,3432,66
7818,2,2939,3432,66
7818,2,2939,3432,66
7818,2,2939,3432,66
7818,3,7065,2267,55
7818,4,9755,4053,22
7818,4,9755,4053,22
7818,4,9755,4053,22
7818,4,3864,4053,22
7818,4,9755,4053,22
7818,4,9755,4053,22
7818,4,9755,4053,22
7818,4,9755,4053,22
7818,5,1171,3859,64
7818,5,1171,3859,64
7818,5,1171,3859,64
7818,5,1171,3859,64
7818,5,1171,3859,64
7818,5,1171,3859,64
7818,5,1171,3859,64
7818,6,5963,3859,64
7818,6,5963,3859,64
7818,6,5963,3859,64
7818,6,5963,3859,64
7818,6,5963,3859,64
7818,6,5963,3859,64
7818,6,5963,3859,64
1912,0,1901,1296,56
1912,1,9009,269,14
1912,1,9648,269,14
1912,2,9009,269,14
1912,2,2878,269,14
1912,2,6919,269,14
1912,3,8867,269,14
1912,3,1373,269,14
1912,3,2386,269,14
1912,3,3410,269,14
1912,4,1373,269,14
1912,4,9009,269,14
1912,4,5960,269,14
1912,4,6919,269,14
1912,4,4948,269,14
1912,5,7521,269,14
1912,6,2878,269,14
1912,6,1018,269,14
1912,6,3362,269,14
1912,6,1441,269,14
1912,6,1373,269,14
1912,6,9009,269,14
1912,7,2878,269,14
1912,7,9009,269,14
1912,7,9009,269,14
1912,7,9648,269,14
1912,8,8903,269,14
1912,8,9009,269,14
1912,8,2386,269,14
1912,9,3983,838,38
1912,10,9009,269,14
1912,10,1691,269,14
1912,10,3842,269,14
1912,10,3362,269,14
1912,10,540,269,14
1912,10,3766,269,14
1912,11,7320,269,14
1912,11,9098,269,14
1912,11,8903,269,14
1912,11,7521,269,14
1912,11,8795,269,14
1912,11,6541,269,14
1912,11,3896,269,14
1912,11,3842,269,14
1912,11,9648,269,14
1912,11,6155,269,14
1912,11,7209,269,14
1912,12,3627,3107,65
1912,12,3627,3107,65
1912,12,3627,3107,65
1912,12,4673,3107,47
1912,12,3627,3107,65
1912,12,3627,3107,65
1912,13,1373,269,14
1912,13,2959,269,14
1912,13,6919,269,14
1912,13,8795,269,14
1912,13,7185,269,14
1912,13,3842,269,14
1912,13,8903,269,14
1912,14,4060,269,14
1912,14,3842,269,14
1912,15,9648,269,14
1912,15,3766,269,14
1912,15,3842,269,14
1912,15,6919,269,14
1912,15,9098,269,14
1912,16,7521,269,14
1912,16,1816,269,14
1912,16,3766,269,14
1912,17,3803,269,14
1912,17,5778,269,14
1912,17,540,269,14
1912,17,5806,269,14
1912,17,3766,269,14
1912,17,1816,269,14
1912,18,8164,269,14
1912,18,1430,269,14
1912,18,8903,269,14
1912,18,6919,269,14
1912,19,1370,3107,47
1912,20,8903,269,14
1912,20,6919,269,14
1912,20,1793,269,14
1912,20,7130,269,14
1912,20,9648,269,14
1912,21,9009,269,14
1912,21,2464,269,14
1912,21,2786,269,14
1912,21,3803,269,14
1912,21,9779,269,14
1912,21,1691,269,14
1912,22,1373,269,14
1912,22,5806,269,14
1912,22,9009,269,14
1912,22,2786,269,14
1912,22,9779,269,14
1912,22,5733,269,14
1912,22,3282,269,14
1912,23,9009,269,14
1912,23,9098,269,14
1912,24,4094,269,14
1912,24,9648,269,14
1912,24,9141,269,14
1912,24,3282,269,14
1912,25,7092,269,14
1912,25,8644,269,14
1912,25,2676,269,14
1912,25,7866,269,14
1912,25,7395,269,14
1912,25,9737,269,14
1912,25,4094,269,14
1912,26,1486,269,14
1912,26,4094,269,14
1912,26,9116,269,14
1912,26,1484,269,14
1912,26,5869,269,14
1912,26,9141,269,14
1912,26,7866,269,14
1912,26,5056,269,14
1912,27,9123,269,14
1912,27,5869,269,14
1912,27,9009,269,14
1912,27,8903,269,14
1912,28,5973,269,14
1912,28,1586,269,14
1912,28,9123,269,14
7863,0,5013,663,45
7863,1,1196,2784,44
7863,2,6550,4561,31
7863,3,5488,4534,45
7863,4,4407,1886,33
7863,4,2906,526,44
7863,5,7955,1012,32
7863,5,1734,4531,32
7863,6,7075,2262,20
7863,6,7597,2262,20
7863,7,5841,1170,47
7863,7,8191,1616,32
7863,8,3706,1170,14
7863,9,3376,3745,12
7863,10,3480,2444,63
7863,11,6416,1425,11
7863,11,5102,248,58
7863,12,8264,1410,2
3485,0,1223,3041,32
3485,1,7154,2868,38
3485,1,410,560,14
3485,2,8437,909,63
3485,3,8991,1547,58
3485,3,8991,1547,58
7088,0,5951,3559,0
3180,0,2855,3586,64
2917,0,3282,269,14
2917,0,4677,269,14
2917,0,150,269,14
2917,1,1486,269,14
2917,1,4677,269,14
2917,1,2878,269,14
2917,1,1323,269,14
2917,1,2676,269,14
2917,1,7742,269,14
2917,1,4087,269,14
2917,1,8144,269,14
2917,2,4677,269,14
2917,2,2676,269,14
2917,3,4060,269,14
2917,3,8144,269,14
2917,3,5869,269,14
2917,4,2878,269,14
2917,4,5973,269,14
2917,5,2201,269,14
2917,5,1484,269,14
2917,5,9273,269,14
2917,5,2386,269,14
2917,5,2309,269,14
2917,5,9667,269,14
2917,6,3842,269,14
2917,6,7185,269,14
2917,6,4087,269,14
2917,6,2201,269,14
2917,6,7403,269,14
2917,7,4060,269,14
2917,7,7251,269,14
2917,8,4060,269,14
2917,8,2201,269,14
2917,8,2260,269,14
2917,8,1430,269,14
2917,8,9667,269,14
2917,8,3009,269,14
2917,9,115,269,14
2917,9,216,269,14
2917,9,9009,269,14
2917,9,9667,269,14
2917,9,9667,269,14
2917,9,3857,269,14
2917,10,6752,3015,35
2917,11,9123,269,14
2917,11,4677,269,14
2917,11,1373,269,14
2917,11,115,269,14
2917,11,7742,269,14
2917,11,8644,269,14
2917,11,6086,269,47
2917,11,6213,269,47
2917,12,3842,269,14
2917,12,5806,269,14
2917,12,9737,269,14
2917,12,7092,269,14
9610,0,4546,1402,23
9610,1,5443,1968,57
9610,2,5741,4079,12
9610,3,2400,202,29
9610,4,5533,1127,12
9610,5,8073,1999,45
9610,6,2607,1297,40
9610,7,6902,4277,44
9610,8,1639,1759,52
9610,9,279,2662,58
9610,10,7404,3745,12
9610,11,5117,2572,15
9610,12,4128,667,64
9610,12,4128,667,64
9610,12,4128,667,64
9610,13,5441,2068,23
9610,14,4248,4263,32
9610,15,6906,2408,44
9610,15,6906,2408,44
9610,15,6906,2408,44
9610,16,4573,1902,43
9610,17,6729,53,63
9610,18,6089,1873,64
9610,19,7302,404,15
4211,0,3070,1512,20
4211,1,2038,2053,32
4211,2,6720,2672,64
4211,3,533,2388,64
4211,3,533,2388,64
4211,4,9031,4734,20
4211,5,545,995,16
4211,6,8573,787,63
4211,7,5982,771,14
4211,8,2154,1763,44
4211,8,2154,1763,44
4211,8,2154,1763,44
4211,9,4220,3651,63
4211,10,4711,4416,63
4211,11,6304,269,14
4211,11,5081,269,14
4211,11,3857,269,14
4211,11,2464,269,14
4211,11,6706,2819,63
4211,12,1683,3069,64
4211,12,1683,3069,64
4211,13,2642,2946,44
4211,14,6329,1750,29
4211,15,1683,3069,64
4211,15,1683,3069,64
4878,0,6369,1889,23
4878,0,85,1889,44
4878,1,3669,1889,23
4878,1,3669,1889,23
4878,1,6369,1889,23
4878,1,85,1889,44
4878,2,8466,972,15
4878,3,4732,4315,15
4878,3,9171,340,18
4878,4,6369,1889,23
4878,4,8726,1889,18
4878,4,8726,1889,18
4878,5,0,1470,42
4878,6,3831,1219,65
8820,0,3042,3209,17
8820,1,7348,522,32
8820,2,1249,1012,1
8820,3,4154,1012,1
8820,4,9742,2342,32
8820,5,6089,1873,64
8820,6,8630,2578,32
8820,7,1407,1012,1
8820,8,8455,1012,1
8820,9,9118,4679,64
8820,9,9118,4679,64
8820,9,8630,2578,32
8820,10,1927,2553,44
8820,11,409,4145,53
8820,12,4250,1782,32
8820,13,5209,461,12
8820,14,9121,3728,32
8820,15,5944,2488,32
8820,15,5944,2488,32
8820,16,7041,4026,63
8820,17,5866,3065,32
2763,0,1921,1810,12
2763,1,6362,3107,47
2763,1,3122,3107,47
2763,1,5115,3107,65
2763,1,7526,3107,65
2763,2,4884,4452,14
2763,3,7612,3649,17
2763,4,2494,1829,14
2763,5,3466,4420,47
4455,0,480,349,58
4455,1,956,1471,29
4455,2,9275,4782,32
4455,3,7561,4200,50
4455,4,1376,1527,32
4455,5,976,3786,54
4455,6,7612,3649,17
4455,7,1426,4153,0
4455,8,6684,1471,59
4455,8,6684,1471,59
4455,8,2071,1471,32
4455,9,2928,1715,32
4455,10,4640,35,51
4455,11,6237,1552,32
4455,12,6493,3839,58
4455,12,6493,3839,58
9671,0,3404,3448,59
9671,0,3404,3448,59
9671,1,9463,2887,43
9671,1,9463,2887,43
1740,0,1547,160,47
1740,1,9772,4396,29
1740,2,3139,2309,47
1740,2,5594,3272,45
1740,3,9083,1959,23
1740,4,5625,4117,52
1740,5,4085,821,0
1740,5,5594,3272,45
1740,6,7982,4563,20
1740,6,3139,2309,47
1740,7,2918,1424,65
1740,8,2035,2925,64
1740,8,2035,2925,64
326,0,6454,3994,66
326,0,6454,3994,66
326,0,9635,4365,23
326,1,4533,248,58
326,1,5060,4222,20
326,1,9317,3785,47
326,2,5400,2853,66
326,3,1365,1293,40
326,3,3941,2534,44
326,3,6001,1022,20
326,4,132,1366,39
326,5,2484,3922,45
326,6,4470,2534,44
326,7,2505,2460,60
326,7,2217,3592,44
326,8,4651,66,14
326,9,2875,2029,20
326,10,5160,2029,20
326,11,1337,796,59
326,11,6249,1327,20
326,11,750,2330,29
326,11,750,2330,29
326,12,5907,2678,31
326,13,4149,93,66
326,13,6525,441,17
326,13,7871,2388,64
326,13,7871,2388,64
326,14,3161,3494,66
326,14,3161,3494,66
326,14,3161,3494,66
326,14,3161,3494,66
326,14,3161,3494,66
326,14,7402,1759,52
326,14,8804,3494,66
326,14,8804,3494,66
326,15,5269,1671,60
326,16,8460,1358,47
326,17,505,1418,14
326,17,6925,1248,66
326,18,2499,2241,2
326,19,5240,1028,63
326,20,1131,3159,59
326,21,3071,410,20
326,21,8463,3667,23
326,22,2680,4563,20
326,22,183,3061,64
326,23,5536,2710,20
326,24,7271,1671,60
326,25,3732,1385,58
326,25,3732,1385,58
326,26,6470,826,64
326,27,5951,3559,0
326,27,5951,3559,0
326,27,8341,4675,58
326,27,8341,4675,58
326,28,4872,4385,64
326,28,7516,3068,47
326,28,4316,1129,23
326,29,3130,2853,66
326,29,8341,4675,58
326,29,3417,3922,44
326,30,9354,1027,51
8970,0,7489,632,58
8970,0,7489,632,58
8970,0,7489,632,58
8970,0,7489,632,58
8970,0,7489,632,58
8970,0,2029,3135,44
8970,0,5157,3135,44
8970,0,7688,3135,54
8970,1,4772,4471,20
8970,2,1210,3135,65
8970,2,1757,3135,59
8970,2,2868,3135,29
8970,3,3299,3479,62
8970,4,2490,2975,32
8970,5,4772,4471,20
8970,6,4449,1889,30
8970,6,8790,1889,57
8970,7,363,412,20
8970,8,6774,1676,22
8970,8,542,1676,22
8970,8,542,1676,22
8970,8,542,1676,22
8970,8,542,1676,22
8970,8,542,1676,22
8970,8,6774,1676,22
8970,9,3043,888,32
8970,10,1308,2568,29
8970,11,4885,245,57
8970,12,1130,337,58
8970,13,963,2802,32
8970,14,5453,846,12
8970,15,1745,2559,64
8970,16,2360,3637,58
7565,0,3940,1890,43
7565,1,274,2053,35
7565,2,5085,3096,57
7565,2,5085,3096,57
7565,2,1297,4093,47
7565,3,1266,2489,20
7565,4,3637,2129,47
7565,4,3637,2129,47
7565,4,3637,2129,47
7565,4,3637,2129,47
7565,4,3637,2129,47
7565,4,3637,2129,47
7565,4,3637,2129,47
7565,4,3637,2129,47
7565,5,7292,3387,66
7565,5,7292,3387,66
7565,6,4319,3014,66
7565,7,739,1309,66
7565,7,1630,1309,66
7565,7,1630,1309,66
7565,7,1630,1309,66
7565,7,3228,1309,60
7565,7,3228,1309,60
7565,7,5303,1309,60
7565,7,5303,1309,60
7565,7,5303,1309,60
7565,7,2178,1309,60
7565,7,2178,1309,60
7565,7,7389,1309,60
7565,7,7389,1309,60
7565,7,5303,1309,60
7565,8,4856,728,66
7565,8,4856,728,66
7565,8,4856,728,66
7565,9,4524,1327,20
7565,9,8706,1327,20
7565,9,5256,1327,20
7565,9,6843,1327,20
7565,9,8832,1327,20
7565,9,8491,4222,20
7565,9,6930,1327,20
7565,9,6519,1327,20
7565,9,8491,4222,20
7565,10,795,859,66
2863,0,7044,4436,64
2863,1,4546,1402,23
2863,2,3924,1085,23
2863,3,1556,1158,15
2863,3,1556,1158,15
2863,3,2563,4135,57
2863,3,2563,4135,57
2863,4,4194,399,65
2863,5,3051,2430,52
2863,6,5773,4196,44
2863,7,9842,3984,44
2863,8,5249,78,0
2863,8,5249,78,0
2863,9,7094,3643,0
2863,10,7216,4564,64
2863,11,8218,479,60
2863,12,8314,4405,63
1585,0,8334,4454,9
1585,1,3555,4454,9
1585,2,7317,601,0
1585,2,7317,601,0
1585,3,7970,4267,45
1585,4,3449,1548,25
6255,0,9269,4321,55
6255,1,8566,573,20
6255,1,674,2759,20
6255,2,2590,2520,44
6255,3,4997,77,51
6255,4,1183,2329,62
6255,5,6772,1732,44
6255,5,5594,3272,45
6255,5,4114,1612,23
6255,6,7534,2359,44
6255,6,1051,2359,44
6255,6,5270,2359,44
6255,6,6327,2359,44
6255,6,9020,2359,44
6255,7,6953,1418,14
6255,8,8460,1358,47
6255,8,2536,3688,14
6255,9,1740,715,29
6255,9,1740,715,29
6255,10,4490,3311,45
6255,10,4771,3311,14
6255,10,8936,3311,14
6255,10,1994,3311,14
6255,10,8356,3311,14
6255,11,2829,2102,9
6255,12,1227,1239,20
6255,12,1227,1239,20
6255,12,2750,1418,14
6255,13,621,2359,44
6255,14,8806,2359,44
6255,15,3659,2359,44
6255,16,2790,3311,14
6255,16,3604,3311,47
6255,16,1304,3311,14
6255,16,6018,3311,14
6255,16,8936,3311,14
6255,17,2968,3615,62
6255,18,1581,4267,44
6255,19,3563,3311,14
6255,19,615,3311,14
6255,19,1550,3311,14
5828,0,2091,3282,32
5828,1,8628,682,9
5828,2,5301,185,9
5828,3,5907,2678,31
5828,4,5380,4606,32
5828,4,1861,1193,32
5828,5,3885,569,44
5828,6,7971,3095,51
5828,7,5380,4606,32
7461,0,7860,269,14
7461,0,6702,269,14
7461,0,1486,269,14
7461,0,1323,269,14
7461,0,2676,269,14
7461,0,5973,269,14
7461,0,7139,269,14
7461,0,4790,269,14
7461,1,3766,269,14
7461,1,6448,269,14
7461,1,1612,269,14
7461,1,7737,269,14
7461,1,5355,979,65
7461,1,115,269,14
7461,2,3288,4300,20
7461,2,3288,4300,20
7461,2,3288,4300,20
7461,3,3766,269,14
7461,3,6448,269,14
7461,3,3857,269,14
7461,3,3842,269,14
7461,3,9123,269,14
7461,3,5869,269,14
7461,4,4141,2975,32
7461,4,7612,3649,17
7461,5,9123,269,14
7461,5,5941,269,14
7461,5,8644,269,14
7461,5,1612,269,14
7461,5,3842,269,14
7461,5,8903,269,14
7461,5,2201,269,14
7461,5,3150,269,14
7461,6,5559,1805,58
7461,7,8474,298,59
7461,7,8474,298,59
7461,7,2713,4413,2
7461,8,7612,3649,17
6570,0,3876,2860,0
6570,1,7063,158,9
6570,1,3820,4157,64
6570,2,2778,158,9
6570,2,7063,158,9
6570,3,2625,1703,57
6570,3,2625,1703,57
6570,3,2625,1703,57
6570,3,2625,1703,57
6570,3,2625,1703,57
6570,3,2625,1703,57
6570,4,926,3157,59
6570,4,6892,3157,59
6570,5,7285,56,52
6570,6,8199,2643,2
6570,7,5383,916,20
6570,7,5571,916,20
6043,0,8158,2061,9
6043,1,7270,2528,9
6043,2,7408,494,16
6043,3,7411,3118,62
6043,4,2036,3487,55
6043,4,2036,3487,55
2047,0,43,1408,57
2047,0,2663,1408,57
2047,1,6903,1050,45
2047,2,2874,263,0
2047,3,7926,2584,58
5023,0,7170,4678,44
5023,1,677,1619,38
5023,2,677,1619,38
5023,3,5859,2359,44
5023,4,9336,2854,45
5023,5,9833,2686,14
6399,0,2005,1519,47
6399,0,3357,1519,47
6399,1,2005,1519,47
6399,2,7335,121,65
6399,3,3929,1606,52
6239,0,1915,3077,67
6239,1,1152,405,45
6239,2,3399,1802,55
6239,3,6050,2764,23
6239,3,6050,2764,23
6239,3,6050,2764,23
6239,3,6050,2764,23
6239,4,6050,2764,23
6239,4,6050,2764,23
6239,4,6050,2764,23
6239,5,5321,531,23
6239,5,5321,531,23
6239,5,5321,531,23
6239,5,5321,531,23
6239,5,5321,531,23
6239,5,5321,531,23
6239,5,6050,2764,23
6239,5,6050,2764,23
6239,5,6050,2764,23
6239,5,6050,2764,23
6239,5,2435,615,59
6239,5,6050,2764,23
6239,6,542,1676,22
6239,6,542,1676,22
1634,0,3221,217,52
1634,0,828,3150,2
1634,0,17,217,52
1634,1,7885,2684,52
1634,2,7249,3481,42
1634,2,6648,2673,57
1634,2,6791,2381,64
1634,3,3352,3636,52
1634,4,1163,1635,58
1634,4,5880,989,60
1634,4,2736,4579,64
1634,5,3713,1085,23
1634,6,3253,2574,2
1634,7,7087,3514,39
1634,7,9152,3003,32
1634,7,8257,522,32
1634,8,6487,620,35
1634,9,489,1564,0
1634,10,8864,1172,55
1634,11,5003,4616,44
1634,12,4625,1683,58
1634,12,8991,1547,58
537,0,5462,1590,60
537,0,5462,1590,60
537,0,5462,1590,60
537,1,3116,2111,39
537,2,980,2262,20
537,2,75,2262,20
537,2,8422,2262,20
537,2,2971,2262,20
537,3,2249,2262,20
537,3,5595,2262,20
537,4,5168,1073,64
537,4,5168,1073,64
537,4,5168,1073,64
537,5,7849,1489,58
8324,0,9347,1597,20
8324,1,7289,555,20
8324,2,8200,1623,21
8324,3,8826,2359,44
8324,4,2226,1218,26
8324,5,4259,1327,20
8324,5,7111,1327,20
8324,5,8706,1327,20
8324,5,3453,1327,20
8324,5,3453,1327,20
8324,6,1780,3798,1
8324,7,594,2918,14
8324,7,6769,1501,14
8324,8,1103,3569,63
8324,8,5526,3569,63
8324,8,5526,3569,63
8324,8,1103,3569,63
8324,8,1103,3569,63
8324,8,1103,3569,63
8324,8,1103,3569,63
8324,8,1103,3569,63
8324,9,8030,1337,42
8324,10,1484,269,14
8324,10,8807,269,14
8324,10,4766,269,14
8324,10,4766,269,14
8324,10,8903,269,14
8324,10,5498,269,45
8324,11,2313,160,47
8324,11,1800,3922,14
4255,0,7612,3649,17
4255,1,7612,3649,17
4255,2,7612,3649,17
4255,3,256,4181,22
4255,4,256,4181,22
4255,5,1192,3089,52
4255,6,1192,3089,52
31,0,4591,266,58
31,1,9347,1597,20
31,2,7454,468,58
31,3,2890,2976,32
31,4,5490,888,32
31,5,7830,468,58
31,6,916,3917,63
31,7,5192,3283,0
31,7,5192,3283,0
31,8,6237,1552,32
31,8,1662,4124,51
31,9,7612,3649,17
31,10,2154,1763,44
31,10,6733,3792,44
9498,0,2981,1047,2
9498,1,616,3957,58
9498,1,616,3957,58
9498,2,616,3957,58
9498,3,6806,2168,0
9498,3,6806,2168,0
9498,4,5438,1605,44
9498,5,2279,1924,32
9498,6,4784,3728,32
8975,0,1611,269,14
8975,0,1486,269,14
8975,0,8608,269,45
8975,0,9667,269,14
8975,0,3282,269,14
8975,0,9596,269,14
8975,1,9667,269,14
8975,1,5733,269,14
8975,1,3766,269,14
8975,1,3803,269,14
8975,2,7098,269,14
8975,2,9670,269,14
8975,2,8903,269,14
8975,2,6304,269,14
8975,3,3766,269,14
8975,3,6304,269,14
8975,3,6304,269,14
8975,3,867,269,14
8975,3,7092,269,14
8975,3,9670,269,14
8975,3,4340,269,14
8975,3,5498,269,45
8975,3,8949,269,14
8975,3,9667,269,14
8975,3,7866,269,14
8975,3,9670,269,14
8975,4,3766,269,14
8975,4,2786,269,14
8975,4,5869,269,14
8975,4,867,269,14
8975,4,6304,269,14
8975,4,6304,269,14
8975,4,9667,269,14
8975,4,7092,269,14
8975,4,8644,269,14
8975,5,1536,269,14
8975,5,2380,269,14
8975,5,4677,269,14
8975,5,5869,269,14
8975,5,7092,269,14
8975,5,3282,269,14
8975,5,4340,269,14
8975,5,2810,269,47
8975,5,7185,269,14
8975,5,3267,269,14
8975,6,163,269,14
8975,6,198,269,47
8975,6,2810,269,47
8975,6,3282,269,14
8975,6,2464,269,14
8975,7,3282,269,14
8975,7,2464,269,14
8975,7,1486,269,14
8975,7,4677,269,14
8975,7,1612,269,14
8975,7,4087,269,14
8975,8,2786,269,14
8975,8,1612,269,14
8975,8,3857,269,14
8975,8,4538,269,14
8176,0,791,3825,23
8176,1,910,436,0
8176,1,7284,773,51
8176,1,7284,773,51
8176,1,7284,773,51
8176,1,7284,773,51
8176,1,7284,773,51
8176,1,7284,773,51
8176,1,7284,773,51
8176,1,542,1676,22
8176,1,542,1676,22
8176,1,542,1676,22
8176,1,7284,773,51
8176,2,8758,3012,53
8176,3,5731,2549,59
8176,4,85,1889,44
8176,4,7426,1889,23
8176,4,7426,1889,23
8176,4,7426,1889,23
8176,4,2264,1889,23
8176,5,6663,874,32
8176,6,2867,298,23
9400,0,8131,1533,2
9400,1,9240,1914,44
9400,2,6307,551,20
9400,3,1802,3331,15
9400,4,2217,3592,44
9400,5,4393,352,47
9400,6,1478,2240,22
9400,6,1478,2240,22
9400,6,1478,2240,22
9400,6,2789,1926,59
9400,7,6993,3313,43
9400,8,3065,4292,47
9400,8,4471,4292,47
9400,8,1697,4292,47
9400,8,2067,4292,47
9400,8,3418,4292,47
9400,8,972,4292,47
9400,8,6711,3472,44
9400,8,4138,4292,47
9400,9,5368,2401,53
9400,10,5539,1327,20
9400,10,3690,1327,20
9400,10,1694,1327,20
9400,10,2685,1327,20
9400,10,6312,1327,20
9400,10,119,1327,20
9400,11,404,4604,0
9400,12,3297,2934,20
9400,13,8754,1998,45
9400,14,7530,796,59
9400,14,1519,2057,32
6668,0,1851,269,14
6668,0,8144,269,14
6668,1,8144,269,14
6668,2,2878,269,14
6668,2,7860,269,14
6668,2,8144,269,14
6668,2,1486,269,14
6668,3,5770,4155,14
6668,3,4232,4155,14
6668,4,975,3922,47
6668,5,4232,4155,14
6668,6,4232,4155,14
6668,7,5712,948,14
6668,8,2878,269,14
6668,8,2110,269,14
6668,8,5712,948,14
6668,9,2876,1573,59
6668,10,9680,2934,20
6668,11,6988,4222,20
6668,11,4232,4155,14
6668,12,8606,2524,20
6668,12,8606,2524,20
6668,12,9703,944,14
6668,13,8606,2524,20
6668,14,322,201,52
6668,15,6904,2015,47
6668,16,2123,2335,14
9181,0,3282,269,14
9181,0,7209,269,14
9181,1,2276,754,56
9181,2,113,2530,47
9181,3,6856,430,16
9181,4,5973,269,14
9181,4,6155,269,14
9181,4,7356,269,14
9181,5,359,1886,59
9181,6,7007,615,59
9181,7,3637,2129,47
9181,8,1779,4662,31
9181,9,6683,415,16
9181,10,5517,3107,47
9181,10,4699,3107,47
9181,10,3012,3107,47
9181,10,2296,3107,47
9181,11,6177,948,14
5111,0,4390,541,31
5111,1,7552,2373,65
5111,1,7552,2373,65
5111,2,3912,3160,23
5111,3,3249,4164,64
5111,4,644,3956,18
5111,5,7756,2821,38
5111,6,3438,280,59
5111,7,486,4226,21
5111,8,5071,4246,47
5111,9,6791,2381,64
5111,10,7467,4565,47
5111,11,3700,2202,65
5111,11,3700,2202,65
5111,12,1853,3576,9
8841,0,53,3655,63
8841,1,5244,2530,47
8841,2,9005,3107,47
8841,2,133,3107,47
8841,2,8776,3107,47
8841,2,2103,3107,45
8841,3,7105,2530,47
8841,3,2898,2530,47
8841,4,8776,3107,47
8841,4,4529,3107,47
8841,4,5942,3107,47
8841,4,5517,3107,47
8841,4,2613,3107,47
8841,4,4736,3107,47
8841,5,5227,2530,47
8841,6,4596,1457,45
8841,6,7613,1457,20
8841,7,4480,4725,54
8841,8,3330,1519,47
8841,9,2898,2530,47
8841,9,5300,2530,47
8841,9,5244,2530,47
8841,10,7409,2404,45
8841,11,7612,3649,17
5227,0,1660,2870,12
5227,1,9431,4430,18
5227,2,654,4195,64
5227,3,9717,1667,23
5227,4,7613,1457,20
5227,4,7412,1457,20
5227,5,4353,3850,2
5227,6,6646,1457,20
5227,6,7613,1457,20
5227,7,1780,3798,1
5227,8,5334,3859,64
3936,0,6608,4791,39
3936,1,2193,3728,32
3936,1,2193,3728,32
3936,2,6541,269,14
3936,2,3645,269,14
3936,2,3842,269,14
3936,2,4087,269,14
3936,2,8644,269,14
3936,2,7329,269,14
3936,3,317,3965,40
3936,4,1691,269,14
3936,5,7612,3649,17
3936,6,4677,269,14
3936,6,163,269,14
3936,6,115,269,14
3936,6,3150,269,14
3936,6,7092,269,14
3936,6,8608,269,45
3936,6,6905,269,14
3936,7,9149,2678,2
3936,8,3943,83,58
3936,8,3943,83,58
673,0,7535,2138,0
673,0,7535,2138,0
673,0,7535,2138,0
673,0,7535,2138,0
673,0,7535,2138,0
673,0,7535,2138,0
673,0,7535,2138,0
673,0,7535,2138,0
673,1,7535,2138,0
673,1,7535,2138,0
673,1,7535,2138,0
673,2,7535,2138,0
673,2,7535,2138,0
673,2,7535,2138,0
673,2,7535,2138,0
673,2,7535,2138,0
673,2,7535,2138,0
673,2,7535,2138,0
673,3,7535,2138,0
673,3,7535,2138,0
673,3,7535,2138,0
673,4,7535,2138,0
673,4,7535,2138,0
673,4,7535,2138,0
673,4,7535,2138,0
673,5,7535,2138,0
673,5,7535,2138,0
673,5,7535,2138,0
673,5,7535,2138,0
673,5,7535,2138,0
673,6,7535,2138,0
673,6,7535,2138,0
673,6,7535,2138,0
673,7,7535,2138,0
673,7,7535,2138,0
673,7,7535,2138,0
673,8,7535,2138,0
673,8,7535,2138,0
673,8,7535,2138,0
673,9,7535,2138,0
673,9,7535,2138,0
673,9,7535,2138,0
673,9,7535,2138,0
673,9,7535,2138,0
673,9,7535,2138,0
673,9,7535,2138,0
673,10,7535,2138,0
673,10,7535,2138,0
673,10,7535,2138,0
673,10,7535,2138,0
673,10,7535,2138,0
673,10,7535,2138,0
673,11,7535,2138,0
673,11,7535,2138,0
673,12,7535,2138,0
673,12,7535,2138,0
673,12,7535,2138,0
673,12,7535,2138,0
673,12,7535,2138,0
673,12,7535,2138,0
673,13,7535,2138,0
673,13,7535,2138,0
673,13,7535,2138,0
673,13,7535,2138,0
673,13,7535,2138,0
673,14,7535,2138,0
673,14,7535,2138,0
673,15,7535,2138,0
673,15,7535,2138,0
673,16,7535,2138,0
673,16,7535,2138,0
673,17,7535,2138,0
673,17,7535,2138,0
673,18,7535,2138,0
673,18,7535,2138,0
